sentence_id,text,document_id
548,jadi belum bisa ada ekspansi kata nya,66
549,sedangkan penerimaan pemerintah kata nya dianggap masih positif dan diperkuat masuknya dana penjualan obligasi internasional pada februari lalu,66
550,nanti baru akan kelihatan tekanan nya yaitu keseimbangan antara penerimaan dengan pengeluaran itu pada kuartal kedua dan ketiga saat ada beberapa utang yang jatuh tempo dan pengeluaran-pengeluaran mulai terjadi ujar nya,66
551,"sebelum nya dirjen perbendaharaan depkeu herry purnomo mengungkapkan hingga akhir februari 2007 penerimaan negara dari sektor pajak telah mencapai sekitar rp 40 - 50 triliun dari target 2007 rp 452,556 triliun",66
552,itu baru ppn dan pph belum termasuk yang valuta asing kata nya di jakarta senin,66
553,sedangkan untuk penerimaan dari sektor cukai herry menyatakan pihak nya telah mencatat angka lebih dari rp 10 triliun,66
554,meski demikian dia menyatakan bahwa penyerapan anggaran dari belanja barang hingga saat ini masih sangat rendah pada kisaran 5 persen tidak seperti dana alokasi umum dau dan belanja pegawai,66
555,tapi anggaran - red masih aman lah sampai sekarang ini karena pengeluaran nya masih kecil,66
556,untuk belanja barang tahun ini masih sangat kecil belum sampai 5 persen kata nya,66
557,sedangkan anggaran pendapatan dan belanja negara apbn 2007 sebesar rp 763 triliun dengan alokasi untuk pemerintah pusat dan daerah masing-masing rp 504 dan rp 259 triliun,66
558,perusahaan investasi pt global mediacom tbk yang sebelum nya bernama pt bimantara citra tbk bmtr telah melakukan transaksi pembelian 62.693.500 saham dalam pt mobile - 8 telecom tbk fren kata direktur utama global mediacom tbk hary tanoesoedibjo dalam laporan nya kepada ketua bapepam - lk di jakarta jumat,67
559,menurut nya transaksi pembelian saham tersebut berlangsung pada 5 september hingga 14 september 2007 dengan harga pembelian rata-rata sebesar rp 289 per saham dengan tujuan untuk kepemilikan strategis,67
560,"sebelum nya berdasarkan data bursa efek jakarta bej pemegang saham lima persen atau lebih pt mobile - 8 telecom tbk per 31 agustus 2007 terdiri dari pt global mediacom tbk 38,52 persen pt global mediacom tbk 18,18 persen dan qualcomm incorporated 5,01 persen",67
561,kurs rupiah terhadap dolar as di pasar spot antar bank jakarta jumat sore turun karena aksi lepas rupiah yang berlangsung dari pagi sampai sore meski investor asing sudah masuk ke indonesia bermain di sertifikat bank indonesia sbi surat utang negara dan obligasi,68
562,nilai tukar rupiah melemah menjadi rp 9.175 9.180 per dolar as dari penutupan hari sebelum nya rp 9.165 9.177 per dolar as atau turun 10 poin,68
563,analis valas pt bank saudara ruri nova di jakarta mengatakan rupiah tertekan karena pelaku pasar berspekulasi melepas mata uang lokal itu namun koreksi harga yang terjadi relatif kecil,68
564,aksi lepas rupiah lanjut dia agak tertahan oleh masuknya investor asing yang bermain di pasar domestik menempatkan dana nya di sertifikat bank indonesia sbi surat utang negara sun dan obligasi ritel indonesia ori,68
565,karena itu peluang rupiah untuk menguat pada pekan depan kemungkinan akan terjadi apalagi investor asing meningkatkan investasi nya kata nya,68
566,menurut dia dengan masuknya dana investor asing ke instrumen bi maka bi harus lebih aktif bermain di pasar menjaga volatilitas rupiah agar tidak bergerak dalam kisaran yang melebar,68
567,rupiah yang saat ini menguat setelah the fed menurunkan suku bunga nya 50 basis poin hingga posisi nya di bawah level rp 9.200 per dolar as cenderung akan kembali menguat yang dipicu masuknya dana investor asing ke pasar domestik kata nya,68
568,ia mengatakan peluang rupiah untuk naik lagi masih bisa namun kenaikan itu diharapkan tidak terlalu cepat karena bisa menekan rupiah kembali melemah dalam waktu yang cepat pula,68
569,kami optimis bi akan tetap berada di pasar menjaga rupiah sehingga posisi nya tidak jauh dari kisaran yang ada saat ini kata nya,68
570,pelaku pasar lanjut dia masih menunggu keluarnya data indikator ekonomi as yang akan menunjukkan pertumbuhan ekonomi as membaik atau makin melemah,68
571,apabila indikator ekonomi as melemah maka rupiah akan mendapat dukungan besar yang diperkirakan akan bisa mencapai level rp 9.000 per dolar as kata nya,68
572,aksi profit - taking menurut dia diperkirakan hanya untuk spekulasi saja karena membaiknya dolar as di pasar regional namun sentimen positif pasar masih tertuju kepada rupiah ujar nya,68
573,"pt indofood sukses makmur tbk indofood telah menyediakan dana sekitar rp 8,4 triliun untuk mengakuisisi pt london sumatera plantations tbk lonsum",69
574,"sebenarnya akuisisi yang dilakukan oleh anak usaha indofood yakni pt salim ivomas pratama simp dan indofood agri resources ltd indoagri nilai nya sebesar rp 5,7 triliun tetapi karena mengacu pada peraturan bapepam - lk tentang ' tender offer ' penawaran tender makanya harga nya menjadi sekitar rp 8,4 triliun",69
575,itu sudah termasuk harga ' tender offer ' kata sekretaris perusahaan indofood clara suraya di jakarta jumat,69
576,pada perdagangan saham kemarin kamis harga saham lonsum berkisar pada rp 6.700 per saham ujar nya,69
577,"dia menambahkan dana akuisisi senilai rp 8,4 triliun akan dibiayai oleh dana internal perseroan dan pinjaman",69
578,"clara menuturkan salim ivomas akan mendapatkan pinjaman sebesar rp 1,45 triliun dari indofood sebesar rp 5,71 triliun dari pinjaman bank dengan jangka waktu 1 tahun",69
579,"sementara sisa nya rp 1,2 triliun akan dibiayai dari sumber internal grup usaha eof edible oils and food ujar nya",69
580,"dalam prospektus nya salim ivomas akan membeli sejumlah 500,095 juta saham atau 36,6 persen saham lonsum dari first durango singapore pte ltd dan ashmore funds",69
581,"salim ivomas juga akan membeli surat utang konversi mandatory convertible notes senilai 47 juta dolar as yang dapat dikonversi menjadi 169,343 juta saham atau 19,7 persen saham lonsum",69
582,pt barito pacific timber tbk akan mengakuisisi 70 persen saham pt chandra asri,69
583,rencana nya akuisisi ini akan dimintakan persetujuan dalam rupslb yang akan diselenggarakan pada 26 oktober mendatang,69
584,pembelian 38.360 saham atau yang merupakan 70 persen saham pt chandra asri dilakukan baik melalui pembelian langsung maupun tidak langsung kata direktur utama barito pacific anton bs hudyana kepada bursa efek jakarta jumat,69
585,menurut nya untuk akuisisi ini perseroan akan melakukan rights issue,69
586,rupslb juga akan meminta persetujuan penyelesaian piutang perseroan pada pt barito pacific lumber dan pt tunggal setia pratama dengan cara mengalihkan piutang tersebut kepada pt inter petrindo inti citra ipic sebagai bagian pembayaran harga pembelian saham ipic pada chandra asri oleh perseroan,69
587,anak perusahaan pertamina yakni pt elnusa telah melakukan akuisisi 100 persen saham conocophilips ramba ltd cprl di blok pertambangan minyak onshore ramba sumatra selatan yang merupakan salah satu anak perusahaan conocophilips as,71
588,cprl memiliki 60 persen saham nya di blok pertambangan minyak onshore ramba di sumatera selatan,71
589,dengan demikian komposisi kepemilikan saham di blok pertambangan minyak ramba terdiri dari elnusa 60 persen dan talisman energi 40 persen,71
590,dengan akuisisi ini elnusa akan menjadi operator baru di pertambangan minyak pantai tersebut,71
591,perseroan secara terintegrasi akan memberikan jasa nya mulai dari pengeboran pengapalan teknologi informasi survei seismik dan lain nya kata haris,71
592,perseroan merupakan anak perusahaan pertamina yang bergerak dalam bidang penyediaan jasa pendukung bagi kegiatan di industri minyak dan gas bumi,71
593,lingkup jasa yang diberikan mencakup kegiatan-kegiatan spesifik sektor migas seperti akuisisi dan pengolahan data seismik hingga pendistribusian bahan bakar khusus di seluruh indonesia,71
594,para pengguna jasa perseroan mencakup perusahaan minyak asing yang beroperasi di indonesia dikenal dengan istilah psc atau production sharing contractor pertamina dan masyarakat umum,71
595,menteri keuangan sri mulyani mengatakan bahwa pemerintah tengah menyelesaikan mekanisme restrukturisasi npl kredit bermasalah bank bumn,72
596,ya akan ada mekanisme yang coba kita selesaikan melalui klarifikasi dari landasan hukum nya kemudian komunikasi dengan penegak hukum seperti kejaksaan polri menggunakan prinsip-prinsip yang ada di dalam itu kata sri mulyani seusai bertemu dengan presiden susilo bambang yudhoyono di kantor presiden jakarta selasa,72
597,sementara itu mengenai kemungkinan para bankir takut memberikan kredit atas tuduhan korupsi menkeu menjelaskan bahwa konsep tersebut sudah dibahas sehingga diharapkan kekhawatiran seperti itu tidak terjadi,72
598,akhir pekan lalu departemen keuangan meminta direksi bank-bank bumn untuk tidak takut dan ragu untuk mempercepat restrukturisasi npl berdasar peraturan yang selama telah diterbitkan yaitu peraturan pemerintah pp nomor 33 tahun 2006 dan peraturan menteri keuangan pmk nomor 87 tahun 2006,72
599,menurut menkeu guna memastikan bahwa perbankan bumn melakukan persiapan yang proper dalam implementasi pp 33 2006 tentang tata cara penghapusan piutang negara daerah maka telah diamanatkan pembentukan oversight commitee bagi restrukturisasi dan penyelesaian kredit bermasalah,72
600,"total npl bank nasional hingga juni 2007 mencapai rp 49,7 triliun dengan 62 persen atau rp 30,8 berasal dari bank bumn",72
601,"bank mandiri menyumbang npl terbanyak sebesar 56 persen dari total npl bank bni 23 persen bri 17 persen dan btn 3,1 persen",72
602,"pt indofood sukses makmur tbk telah menyelesaikan transaksi akuisisi 70 persen saham pt mitra inti sejati plantation misp dengan nilai rp 66,5 miliar dengan akuisisi ini dilakukan oleh anak perusahaan indofood yakni pt salim ivomas pratama simp pada 1 oktober 2007",73
603,transaksi pembelian tersebut telah selesai pada 1 oktober 2007 karena nya pt mitra menjadi anak perusahaan simp kata sekretaris perusahaan indofood werianty dalam penjelasan nya ke bursa efek jakarta bej di jakarta rabu,73
604,berdasarkan hasil due dilligence luas tanah perkebunan milik pt mitra mencapai 12.950 hektar di kalimantan barat,73
605,luas ini lebih kecil dari keterbukaan informasi yang disampaikan pada 14 maret 2007 lalu yakni sekitar 16.268 hektar,73
606,"pt bank negara indonesia persero tbk bbni menambah penyertaan modal di pt bni multifinance bnimf dengan mengkonversi pinjaman bnimf menjadi modal sebesar 20,72 juta dolar as atau ekuivalen dengan rp 188,32 miliar demikian dilaporkan wakil pimpinan bni firman wibowo kepada ketua bapepam - lk di jakarta kamis",74
607,"dengan adanya konversi pinjaman menjadi modal tersebut maka modal disetor bnimf meningkat dari sebelum nya rp 220 miliar menjadi rp 408,36 miliar dengan komposisi pemegang saham bnimf terdiri dari bni 99,98 persen dan koperasi karyawan bnimf 0,02 persen jelas nya",74
608,"selain di pt bni multifinance bank bni juga memiliki penyertaan modal di pt bni securities sebesar 99,85 persen dan di pt bni life insurance sebanyak 59,78 persen",74
609,menteri keuangan menkeu sri mulyani indrawati mencabut izin usaha pt danamon asuransi melalui keputusan menteri keuangan ri nomor kep - 176 km.10 7 tanggal 17 september 2007,75
610,pemberitahuan badan pengawas pasar modal dan lembaga keuangan bapepam - lk melalui situs resmi nya di jakarta jumat menyebutkan pencabutan izin usaha itu dikarenakan adanya pengembalian izin usaha,75
611,sebelum nya pada 29 september 2007 bapepam - lk juga mengumumkan pencabutan 13 izin usaha perusahaan yang berkaitan dengan perasuransian oleh menteri keuangan,75
612,sebanyak 11 izin perusahaan di antara nya sebagai tindak lanjut pengenaan sanksi pengenaan sanksi pembatasan kegiatan usaha pku,75
613,perusahaan-perusahaan tersebut terdiri dari dua perusahaan di bidang pialang asuransi yaitu pt putera master insurance broker dan pt esa tama,75
614,tiga perusahaan di bidang konsultan aktuaria yakni pt adiprana daya aktuaria pt jasa aktuaria hahade hewitt dan pt sesindo matra,75
615,enam perusahaan di bidang penilai kerugian asuransi yaitu pt aspac insurance adjuster pt catur dharma karya pt first national adjustment pt manggala pirsa nusantara pt piranti nusa arta manunggal dan pt trias adjastama,75
616,pencabutan izin usaha atas dua perusahaan lain nya dilakukan berdasarkan pengajuan permohonan pengembalian izin usaha setelah tidak berusaha lagi,75
617,perusahaan tersebut adalah pt dinamika reinsurance broker pialang reasuransi dan pt primasindo insurance brokers pialang asuransi,75
618,"pt truba alam manunggal engineering trub telah melakukan pembelian saham atau akuisisi pt meta epsi sebesar 28,91 persen dengan nilai transaksi mencapai 6,251 juta dolar as",76
619,sekretaris perusahaan trub jenty tjandradjaja dalam keterbukaan informasi di bursa efek jakarta bej rabu mengatakan pembelian ini dalam rangka investasi,76
620,namun pihak trub tidak menyebutkan latar belakang kebijakan investasi tersebut,76
621,perusahaan jasa pelayaran pt berlian laju tanker tbk blta merencanakan akuisisi chembulk tankers llc senilai 850 juta dolar as,77
622,chembulk tankers merupakan salah satu dari 10 perusahaan pelayaran terbesar di dunia yang wilayah operasi nya di berbagai negara dan berkedudukan hukum di republik marshall islands kata direktur keuangan blta kevin wong di jakarta kamis,77
623,kevin mengatakan perseroan akan meminjam dana dari keempat bank tersebut dengan total nilai 750 juta dolar as,77
624,menurut dia dengan akuisisi chembulk maka perseroan akan menjadi perusahaan kapal tanker terbesar ketiga di dunia dalam hal jumlah kapal dan kapasitas muatan,77
625,dengan demikian total kapasitas kapal tanker nya menjadi 820.600 dwt dry weigh ton dengan pangsa pasar sekitar 10 persen secara internasional kata nya,77
626,menurut nya dengan akuisisi ini diharapkan perolehan laba bersih perseroan untuk 2007 dapat meningkat signifikan dari 70 juta dolar as menjadi 120 juta dolar as,77
627,"mengenai adanya kehawatiran tentang besar nya utang perseroan , kevin mengatakan hal itu tidak perlu dirisaukan karena perseroan tidak hanya mengutang saja melainkan juga berbuat sesuatu untuk mengembalikan rasio-rasio utang nya sehingga kembali menjadi perusahaan yang sehat",77
628,dia menambahkan perseroan akan menjual 4 unit kapal tanker nya dengan perkiraan nilai penjualan keseluruhan nya sekitar 480 juta dolar as,77
629,dengan hasil penjualan ini diharapkan perseroan dapat menurunkan ekposure utang nya sehingga rasio kinerja perusahaan kembali membaik ujar nya,77
630,"produksi cpo crude palm oil pt astra agro lestari tbk aali sampai dengan kuartal iii januari - september 2007 mencapai 641.954 ton yang sebagian besar 73,3 persen atau 470.676 ton adalah super cpo kata direktur aali santosa dalam sebuah pernyataan nya di jakarta kamis",78
631,pencapaian produksi cpo aali tersebut karena meningkatnya tbs tandan buah segar yang dipanen terutama pada kuartal ketiga 2007,78
632,sepanjang januari - september 2007 produksi tbs aali yang dipanen mencapai 2.618.080 ton jelas nya,78
633,"produksi tbs aali tersebut kata dia 49,6 persen berasal dari sumatera 29,6 persen dari kalimantan dan 20,9 persen dari sulawesi",78
634,lembaga pemeringkat efek indonesia pefindo menegaskan kembali peringkat ida untuk pt lautan luas tbk ltls dan obligasi ii 2003 sebesar rp 300 miliar yang akan jatuh tempo pada 24 juni 2008 dan memberikan outlook stabil untuk peringkat tersebut,79
635,"berdasarkan laporan keuangan ltls per 30 juni 2007 outstanding obligasi ii 2003 hanya rp 246,76 miliar karena beberapa di antara nya telah dibeli kembali buy back kata pefindo dalam sebuah pernyataan nya di jakarta kamis",79
636,menurut pefindo peringkat tersebut didukung oleh diversifikasi produk dan pasar ltls yang baik termasuk operasional nya yang terintegrasi,79
637,namun peringkat tersebut diperlemah oleh relatif tinggi nya level leverage ltls dan eksposure perseroan terhadap fluktuasi valuta asing,79
638,perusahaan didukung oleh jaringan distribusi yang luas terdiri dari 4 kantor cabang dan 8 kantor perwakilan di luar indonesia seperti di singapura thailand dan china,79
639,lembaga pemeringkat internasional moody ' s investors service menaikkan peringkat obligasi pemerintah indonesia dengan mengutip rekam jejak dari kebijakan fiskal dan lebih baik nya posisi eksternal termasuk reformasi struktural dan kebijakan manajemen yang sehat,80
640,dalam sebuah pernyataan nya yang dikutip thomson financial kamis moody ' s menaikkan peringkat obligasi pemerintah dalam mata uang asing dan lokal menjadi ba3 dari b1,80
641,sementara peringkat batas tertinggi obligasi dalam mata uang asing naik menjadi ba2 dari ba3,80
642,seluruh ' outlook ' prospek untuk peringkat tersebut adalah stabil,80
643,apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah dari posisi tertinggi 100 persen dari pdb pada 2000 menjadi diharapkan 34 persen pada 2008 kata aninda mitra analis moody ' s untuk indonesia,80
644,mitra menambahkan bahwa penurunan tajam dalam subsidi harga minyak dan tumbuhnya kepercayaan fiskal pada utang dalam mata uang lokal dengan bunga tetap telah mengurangi vulnerability sifat rentan terserang terhadap guncangan bunga atau harga domestik yang mendadak,80
645,"perusahaan investasi asal kepulauan seycheles pinnacle limited berencana mengakuisisi seluruh saham pt toba pulp lestari tbk sebanyak 1.260.420.864 lembar saham dengan harga rp 500 per saham atau setara rp 630,2 miliar",81
646,rencana akuisisi itu memang benar,81
647,pinnacle juga ingin membeli pada harga rp 500 per saham kata direktur toba pulp firman mulya nauli di jakarta jumat,81
648,kabar rencana akuisisi toba pulp oleh pinnacle sudah berhembus sejak awal oktober lalu,81
649,namun baik toba pulp maupun pinnacle belum memberikan keterangan apa pun,81
650,ketika hal itu dikonfirmasi direktur toba pulp firman mulya nauli membenarkan perihal rencana akuisisi toba pulp oleh pinnacle,81
651,hal senada juga dikatakan vice president coporate affair raja garuda mas rgm tjandra putra,81
652,kendati sempat membantah nya namun tjandra akhir nya mengakui jika memang pinnacle berencana mengakuisisi toba pulp,81
653,namun menurut nya pihak rgm masih mengkaji tawaran dari pinnacle,81
654,rencana akuisisi ini sendiri hingga kini belum dilaporkan kepada badan pengawas pasar modal maupun otoritas bursa efek surabaya bes tempat toba pulp mencatatkan saham nya,81
655,toba pulp yang dahulu bernama pt inti indorayon dikenal sebagai perusahaan bubur kertas milik konglomerat sukanto tanoto,81
656,perusahaan yang berlokasi di sumatera utara tersebut dituding menjadi penyebab tercemarnya danau toba dan penggundulan hutan di kawasan hulu sungai asahan,81
657,perusahaan ini juga sempat berhenti beroperasi sejak tahun 1998 dan baru mulai beroperasi pada maret 2003,81
658,bahkan pabrik ini pernah digugat pailit oleh sejumlah kreditor nya lantaran tidak membayar utang sebesar 500 juta dolar as,81
659,"kenaikan harga minyak dunia saat ini berpotensi menurunkan pertumbuhan ekonomi tahun 2008 sehingga target nya bisa lebih rendah dari proyeksi semula 6,5 persen",82
660,deputi gubernur senior bi miranda goeltom dalam diskusi meja bundar di bi jakarta rabu mengatakan dengan kenaikan harga minyak dunia akan mengakibatkan penurunan konsumsi swasta sejalan dengan pengaruh penurunan daya beli akibat kenaikan inflasi dan dampak langsung kenaikan harga barang impor,82
661,dengan demikian lanjut nya penurunan permintaan domestik yang cukup kuat akan mempengaruhi penurunan pertumbuhan ekonomi 2008 meski ekspor netto meningkat akibat pertumbuhan relatif stabil sedangkan impor menurun,82
662,sementara itu tekanan inflasi sendiri didorong oleh kenaikan harga minyak dunia bersama dengan kenaikan harga komoditas primer global,82
663,peningkatan risiko inflasi ini didorong imported inflation kenaikan harga barang impor terkait kenaikan harga minyak kata nya dalam diskusi pemberdayaan sektor riil untuk mempercepat pertumbuhan ekonomi melalui koordinasi kebijakan fiskal dan moneter,82
664,"hasil kajian menunjukkan inflasi 2008 berpotensi di atas sasaran lima plus minus satu pada sekitar 6,4 persen jika harga minyak rata-rata 75 dolar as per barel",82
665,kenaikan inflasi yang relatif tinggi tersebut masih dengan asumsi pemerintah tidak menaikkan harga minyak bersubsidi dalam negeri kata nya,82
666,"ia menjelaskan dalam simulasi pengaruh minyak terhadap inflasi jika rata-rata harga minyak 60 dolar per barel akan terjadi inflasi 6,1 persen harga minyak 68 dolar as per barel inflasi 6,26 persen harga minyak 70 dolar as inflasi 6,3 persen",82
667,"kemudian bila harga minyak 75 dolar as per barel akan terjadi inflasi 6,4 persen harga minyak 80 dolar as per barel inflasi 6,5 persen harga minyak 85 dolar as inflasi 6,6 persen harga minyak 6,6 persen harga minyak 6,7 persen dan harga minyak 95 dolar as per barel inflasi 6,8 persen",82
668,"perusahaan perkebunan pt bakrie sumatra plantation tbk unsp menyatakan perolehan laba bersih nya dalam sembilan bulan pertama yang berakhir 30 september 2007 turun 6,0 persen menjadi rp 136,14 miliar dari rp 144,88 miliar pada periode yang sama tahun lalu",83
669,"sementara penjualan bersih nya sendiri dalam periode tersebut masih meningkat 39,1 persen menjadi rp 1,12 triliun dan laba usaha nya naik 49,8 persen menjadi rp 326,54 miliar",83
670,"beban bunga perseroan melonjak dari periode sembilan bulan pertama tahun lalu yang hanya rp 38,76 miliar menjadi rp 115,24 miliar periode sama tahun ini sehingga mendorong beban non operasional perseroan naik menjadi rp 126,06 miliar dari sebelum nya rp 7,15 miliar",83
671,"badan pusat statistik bps di jakarta kamis mengumumkan bahwa inflasi bulan oktober tercatat 0,79 persen sedikit lebih rendah dibandingkan bulan september 0,80 persen",84
672,"dengan demikian inflasi tahun kalender januari - oktober 2007 tercatat sebesar 5,24 persen dan inflasi year on year oktober 2007 terhadap oktober 2006 sebesar 6,88 persen",84
673,"jadi apakah bisa bertahan di 6 persen pada akhir desember atau lebih dari itu tergantung pada sisa 0,76 persen itu dibagi antara november dan desember",84
674,"di november tahun lalu inflasi ' cooling down ' cuma 0,34 persen tapi kita kan tidak bisa memotret yang lalu dan yakin sekali akan terjadi seperti itu kata kepala bps rusman heriawan",84
675,pemerintah menargetkan inflasi pada 2007 6 persen sementara bi menargetkan 6 plus minus 1 persen,84
676,dia mengingatkan pada bulan desember akan terjadi ' demand pull inflation ' karena ada tekanan menjelang natal dan tahun baru,84
677,"di desember 2006 inflasi 1,04 persen kata nya",84
678,"dikatakan nya inflasi terjadi karena adanya kenaikan harga yang ditunjukkan oleh kenaikan indeks pada kelompok barang dan jasa yaitu kelompok bahan makanan 1,87 persen kelompok makanan jadi minuman rokok & tembakau 0,51 persen kelompok perumahan air listrik gas & bahan bakar 0,21 persen kelompok sandang 2,05 persen kelompok kesehatan 0,45 persen kelompok pendidikan rekreasi dan olahraga 0,21 persen dan kelompok transpor komunikasi & jasa keuangan 0,47 persen",84
679,"inflasi komponen inti pada bulan oktober 2007 sebesar 0,80 persen sedangkan inflasi komponen inti tahun kalender januari - oktober 2007 sebesar 5,12 persen dan inflasi komponen inti year on year oktober 2007 terhadap oktober 2006 sebesar 6,13 persen",84
680,"di antara kontributor utama terhadap penerimaan perseroan penjualan minyak dan gas meningkat 7,4 persen menjadi 436,5 juta dolar as dan penerimaan dari operasional pengeboran dan jasa terkait naik 35 persen menjadi 119,27 juta dolar",84
681,perolehan laba bersih konsolidasi perusahaan farmasi terbesar indonesia pt kalbe farma tbk klbf dalam sembilan bulan pertama tahun ini meningkat 12 persen dibanding periode sama tahun lalu didorong oleh penjualan nya yang menguat,85
682,"laporan keuangan perseroan periode januari - september 2007 yang dipublikasikan di jakarta jumat menunjukkan kalbe farma membukukan laba bersih rp 604,53 miliar dibanding rp 540,44 miliar laba yang diperoleh pada periode sama tahun sebelum nya",85
683,kalbe farma mempunyai tiga divisi yakni farmasi makanan kesehatan serta kemasan dan distribusi,85
684,bisnis farmasi merupakan bisnis inti kalbe farma karena menyumbang lebih dari 70 persen kepada pendapatan perseroan,85
685,"deputi gubernur senior miranda s goeltom mengatakan pertumbuhan ekonomi pada 2007 diperkirakan 6,2 persen",86
686,"menurut dia pihak nya memperkirakan pada triwulan iii pertumbuhan ekonomi mencapai 6,3 persen dan triwulan iv sebesar 6,4 persen",86
687,pertumbuhan tersebut didorong oleh meningkatnya konsumsi serta ekspor kata nya dalam rapat kerja dengan komisi xi bidang keuangan dan perbankan dpr di jakarta senin,86
688,"sementara itu nilai tukar rupiah pada oktober 2007 secara rata-rata menguat 2,2 persen dibandingkan september atau rata-rata rp 9.101 per dolar as",86
689,hal ini menurut dia karena kuat nya faktor fundamental ekonomi dan kecenderungan penguatan mata uang global terhadap dolar as,86
690,ini mendorong kenaikan indeks harga saham gabungan ihsg pada level tertinggi pada oktober 2007 karena dipicu oleh arus modal masuk kata nya,86
691,"pada akhir oktober 2007 cadangan devisa menurut dia tercatat 54,2 miliar dolar as",86
692,"sedangkan inflasi pada oktober yang sebesar 6,88 persen atau lebih rendah dibandingkan september yaitu 6,95 persen menurut dia karena menurunnya inflasi pada kelompok makanan yang bergejolak volatile food sehubungan dengan berlalunya pola musiman idul fitri",86
693,"menteri keuangan sri mulyani indrawati selasa mengungkapkan surplus anggaran hingga 31 oktober 2007 masih mencapai rp 17,6 triliun",87
694,"menurut menkeu dalam rapat kerja dengan panitia ad hoc pah dpd di jakarta selasa surplus anggaran ini berasal dari penerimaan negara periode januari - oktober mencapai rp 524,3 triliun 75,5 persen dari target anggaran penerimaan dan belanja negara - perubahan apbn - p dikurangi belanja negara rp 506,6 triliun 67,3 persen dari apbn - p",87
695,"penerimaan pajak sudah mencapai 76,8 persen dari target sedangkan penerimaan negara bukan pajak pnbp mencapai 73,5 persen dari target kata menkeu",87
696,"ditambahkan nya untuk belanja negara belanja pemerintah pusat hingga 31 oktober mencapai rp 310,1 triliun 62,3 persen dari apbn - p sedangkan belanja ke daerah rp 196,5 triliun 77,3 persen apbn - p",87
697,perkiraan realisasi asumsi apbn - p,87
698,"sementara untuk nilai tukar rupiah rata-rata rp 9.125 per dolar as sertifikat bank indonesia sbi tiga bulan 7,95 persen dan lifting minyak 910.000 barel per hari",87
699,"sedangkan cadangan devisa diperkirakan mencapai 56,6 miliar dolar as dengan transaksi perdagangan ekspor 118,6 miliar dolar as dan impor 85,6 miliar dolar as",87
700,menkeu juga mengatakan pertumbuhan ekonomi juga akan didorong oleh pertumbuhan ekspor sekitar 8 persen konsumsi rumah tangga 5 persen dan investasi 10 persen,87
701,"dalam apbn - p 2007 pemerintah menargetkan pertumbuhan ekonomi 6,3 persen inflasi 6,0 persen nilai tukar rp 9.050 per dolar as sbi tiga bulan 8 persen harga minyak 60 dolar as per barel dan lifting minyak 950.000 barel per hari",87
702,"dengan demikian lanjut mulyani defisit anggaran diperkirakan akan tetap 1,5 persen atau rp 58 triliun dengan penerimaan negara rp 722,1 triliun atau naik rp 28 triliun dari apbn - p dan belanja negara rp 780,3 triliun atau naik rp 27,9 dari apbn - p",87
703,"deputi gubernur senior bi miranda goeltom memperkirakan cadangan devisa akhir tahun 2007 mencapai 56,655 miliar dolar as karena kenaikan harga minyak mentah dunia yang terjadi baru-baru ini",88
704,"awal tahun asumsi harga minyak 62 dolar per barel cadangan devisa negara mencapai 54,3 miliar dolar as",88
705,"dengan berubahnya rata-rata harga minyak perkiraan bi sebesar 69,8 dolar as per barel maka cadangan devisa menjadi 56,655 miliar dolar as kata nya dalam rapat kerja bi dengan komisi xi dpr di gedung dpr jakarta selasa",88
706,menurut dia kenaikan harga minyak mentah dunia membuat surplus npi tahun 2007 lebih tinggi dari perkiraan sebelum nya,88
707,surplus itu juga diakibatkan kenaikan harga komoditas dan transaksi modal serta finansial yang diperkirakan berdampak positif,88
708,selain itu kenaikan harga minyak mentah dunia juga telah mendorong stabilitas nilai tukar rupiah mengingat pada november 2007 rata-rata nilai tukar rupiah rp 9.107 per dolar as,88
709,oleh karena itu rata-rata nilai tukar per dolar as pada 2007 akan berada pada kisaran rp 9.050 hingga rp 9.125,88
710,namun demikian bi mencermati sentimen negatif yang bisa mempengaruhi perekonomian indonesia seperti sentimen ekspektasi terhadap tekanan inflasi menjelang akhir 2007,88
711,ekspektasi inflasi sudah terlihat ada sedikit peningkatan hal itu tercermin dari survei bi,88
712,ini merupakan indikator yang kita amati agar tekanan inflasi tidak berlebihan kata nya,88
713,sepanjang sepuluh bulan 2007 penjualan mobil nasional mencapai 349.489 unit,89
714,jumlah ini jauh melampaui penjualan mobil selama 2006 sebanyak 318.904 unit,89
715,dari data gaikindo yang diterima rabu tercatat penjualan mobil selama oktober 2007 mencapai 31.260 unit atau turun dibandingkan penjualan september 2007 sebanyak 41.036 unit,89
716,dari total penjualan sepanjang 9 bulan 2007 penjualan mobil untuk produk astra internasional mencapai 179.603 unit,89
717,penjualan mobil astra ini naik dibandingkan periode sama sebelum nya sebanyak 174.827 unit,89
718,sementara untuk penjualan mobil non astra selama 9 bulan 2007 mencapai 169.886 unit,89
719,penjualan ini lebih besar dibandingkan periode sama sebelum nya sebanyak 144.077 unit,89
720,pt bank mandiri tbk memberikan fasilitas kredit kepada pt petrokimia gresik pkg sebesar rp 604 miliar untuk membiayai pembangunan empat pabrik baru dalam upaya meningkatkan kapasitas produksi nya,90
