id,text,is_pronoun,entity_type,is_proper_name,is_first_person,previous_words,next_words,is_singleton
5843,juara\NN umum.\JJ,0,OTHER|OTHER,0,0,"listed,\FW BUMN\NN non\RB keuangan\NN non\RB listed,\FW privat\JJ non\RB keuangan\NN listed,\FW ", Penyelenggaraan\NN ARA\NNP 2006\CD di\IN 2007\CD merupakan\VB yang\SC keenam\OD setelah\SC pertama\OD,1
5844,ARA\NNP 2006\CD,0,EVENT|TIME,1,0,"keuangan\NN non\RB listed,\FW privat\JJ non\RB keuangan\NN listed,\FW juara\NN umum.\JJ Penyelenggaraan\NN ", di\IN 2007\CD merupakan\VB yang\SC keenam\OD setelah\SC pertama\OD pada\IN 2002.\CD,1
5845,2007\CD,0,NUM,0,0,"privat\JJ non\RB keuangan\NN listed,\FW juara\NN umum.\JJ Penyelenggaraan\NN ARA\NNP 2006\CD di\IN ", merupakan\VB yang\SC keenam\OD setelah\SC pertama\OD pada\IN 2002.\CD,1
5846,pertama\OD,0,NUM,0,0,umum.\JJ Penyelenggaraan\NN ARA\NNP 2006\CD di\IN 2007\CD merupakan\VB yang\SC keenam\OD setelah\SC , pada\IN 2002.\CD,1
5847,2002.\CD,0,NUM,0,0,ARA\NNP 2006\CD di\IN 2007\CD merupakan\VB yang\SC keenam\OD setelah\SC pertama\OD pada\IN ,,1
5848,Pemerintah\NN,0,PERSON,0,0,, merencanakan\VB penerbitan\NN obligasi\NN negara\NN dalam\IN mata\NN uang\NN rupiah\NN dengan\SC jumlah\NN,1
5849,obligasi\NN negara\NN,0,OTHER|OTHER,0,0,Pemerintah\NN merencanakan\VB penerbitan\NN , dalam\IN mata\NN uang\NN rupiah\NN dengan\SC jumlah\NN indikatif\JJ sebesar\JJ Rp\SYM 3\CD,1
5850,mata\NN uang\NN rupiah\NN,0,OTHER|OTHER|OTHER,0,0,Pemerintah\NN merencanakan\VB penerbitan\NN obligasi\NN negara\NN dalam\IN , dengan\SC jumlah\NN indikatif\JJ sebesar\JJ Rp\SYM 3\CD triliun\CD melalui\IN lelang\NN obligasi\NN,1
5851,jumlah\NN indikatif\JJ,0,OTHER|OTHER,0,0,Pemerintah\NN merencanakan\VB penerbitan\NN obligasi\NN negara\NN dalam\IN mata\NN uang\NN rupiah\NN dengan\SC , sebesar\JJ Rp\SYM 3\CD triliun\CD melalui\IN lelang\NN obligasi\NN negara\NN pada\IN 21\CD,1
5852,sebesar\JJ Rp\SYM 3\CD triliun\CD,0,OTHER|THINGS|NUM|NUM,0,0,penerbitan\NN obligasi\NN negara\NN dalam\IN mata\NN uang\NN rupiah\NN dengan\SC jumlah\NN indikatif\JJ , melalui\IN lelang\NN obligasi\NN negara\NN pada\IN 21\CD Agustus\NNP 2007.\CD Pada\IN lelang\NN,1
5853,lelang\NN obligasi\NN negara\NN,0,OTHER|OTHER|OTHER,0,0,uang\NN rupiah\NN dengan\SC jumlah\NN indikatif\JJ sebesar\JJ Rp\SYM 3\CD triliun\CD melalui\IN , pada\IN 21\CD Agustus\NNP 2007.\CD Pada\IN lelang\NN kali\NN ini\PR akan\MD dilakukan\VB,1
5854,21\CD Agustus\NNP 2007.\CD,0,TIME|TIME|OTHER,1,0,indikatif\JJ sebesar\JJ Rp\SYM 3\CD triliun\CD melalui\IN lelang\NN obligasi\NN negara\NN pada\IN , Pada\IN lelang\NN kali\NN ini\PR akan\MD dilakukan\VB secara\IN dual\FW transaksi\NN yaitu\SC,1
5855,lelang\NN kali\NN ini\PR,0,OTHER|OTHER|OTHER,0,0,triliun\CD melalui\IN lelang\NN obligasi\NN negara\NN pada\IN 21\CD Agustus\NNP 2007.\CD Pada\IN , akan\MD dilakukan\VB secara\IN dual\FW transaksi\NN yaitu\SC reopening\FW obligasi\NN negara\NN seri\NN,1
5856,dual\FW transaksi\NN,0,NUM|NUM,0,0,21\CD Agustus\NNP 2007.\CD Pada\IN lelang\NN kali\NN ini\PR akan\MD dilakukan\VB secara\IN , yaitu\SC reopening\FW obligasi\NN negara\NN seri\NN FR0046\NNP dan\CC lelang\NN obligasi\NN negara\NN,1
5857,reopening\FW,0,OTHER,0,0,Pada\IN lelang\NN kali\NN ini\PR akan\MD dilakukan\VB secara\IN dual\FW transaksi\NN yaitu\SC , obligasi\NN negara\NN seri\NN FR0046\NNP dan\CC lelang\NN obligasi\NN negara\NN baru\JJ seri\NN,1
5858,obligasi\NN negara\NN,0,OTHER|OTHER,0,0,lelang\NN kali\NN ini\PR akan\MD dilakukan\VB secara\IN dual\FW transaksi\NN yaitu\SC reopening\FW ," seri\NN FR0046\NNP dan\CC lelang\NN obligasi\NN negara\NN baru\JJ seri\NN FR0047,\NNP kata\VB",1
5859,seri\NN FR0046\NNP,0,OTHER|THINGS,1,0,ini\PR akan\MD dilakukan\VB secara\IN dual\FW transaksi\NN yaitu\SC reopening\FW obligasi\NN negara\NN ," dan\CC lelang\NN obligasi\NN negara\NN baru\JJ seri\NN FR0047,\NNP kata\VB Dirjen\NNP Pengelolaan\NNP",1
5860,obligasi\NN negara\NN baru\JJ,0,THINGS|THINGS|THINGS,0,0,dual\FW transaksi\NN yaitu\SC reopening\FW obligasi\NN negara\NN seri\NN FR0046\NNP dan\CC lelang\NN ," seri\NN FR0047,\NNP kata\VB Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP",1
5861,"seri\NN FR0047,\NNP",0,THINGS|THINGS,1,0,reopening\FW obligasi\NN negara\NN seri\NN FR0046\NNP dan\CC lelang\NN obligasi\NN negara\NN baru\JJ ," kata\VB Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP",1
5862,"Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP",0,TITLE|TITLE|PERSON|PERSON|OTHER,1,0,"seri\NN FR0046\NNP dan\CC lelang\NN obligasi\NN negara\NN baru\JJ seri\NN FR0047,\NNP kata\VB "," Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP Selasa.\NNP Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB",0
5863,Rahmat\NNP Waluyanto\NNP,0,PERSON|PERSON,1,0,"negara\NN baru\JJ seri\NN FR0047,\NNP kata\VB Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP "," di\IN Jakarta,\NNP Selasa.\NNP Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB tingkat\NN bunga\NN",0
5864,"Jakarta,\NNP",0,OTHER,1,0,"FR0047,\NNP kata\VB Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP di\IN "," Selasa.\NNP Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB tingkat\NN bunga\NN tetap\RB sebesar\JJ",1
5865,Selasa.\NNP,0,OTHER,1,0,"kata\VB Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP "," Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB tingkat\NN bunga\NN tetap\RB sebesar\JJ 9,5\CD",1
5866,Rahmat\NNP,0,PERSON,1,0,"Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP Selasa.\NNP "," menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB tingkat\NN bunga\NN tetap\RB sebesar\JJ 9,5\CD persen\CD",0
5867,seri\NN FR0046\NNP,0,OTHER|THINGS,1,0,"Utang\NNP Departemen\NNP Keuangan,\NNP Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP Selasa.\NNP Rahmat\NNP menyebutkan,\VB "," mempunyai\VB tingkat\NN bunga\NN tetap\RB sebesar\JJ 9,5\CD persen\CD dan\CC jatuh\VB tempo\VB",1
5868,tingkat\NN bunga\NN tetap\RB,0,OTHER|OTHER|OTHER,0,0,"Rahmat\NNP Waluyanto\NNP di\IN Jakarta,\NNP Selasa.\NNP Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB "," sebesar\JJ 9,5\CD persen\CD dan\CC jatuh\VB tempo\VB pada\IN 15\CD Juli\NNP 2023,\CD",1
5869,"sebesar\JJ 9,5\CD persen\CD",0,OTHER|NUM|NUM,0,0,"Jakarta,\NNP Selasa.\NNP Rahmat\NNP menyebutkan,\VB seri\NN FR0046\NNP mempunyai\VB tingkat\NN bunga\NN tetap\RB "," dan\CC jatuh\VB tempo\VB pada\IN 15\CD Juli\NNP 2023,\CD FR0047\NNP juga\RB memiliki\VB",1
5870,"15\CD Juli\NNP 2023,\CD",0,TIME|TIME|OTHER,1,0,"tingkat\NN bunga\NN tetap\RB sebesar\JJ 9,5\CD persen\CD dan\CC jatuh\VB tempo\VB pada\IN ", FR0047\NNP juga\RB memiliki\VB tingkat\NN bunga\NN tetap\RB yang\SC akan\MD jatuh\VB tempo\VB,1
5871,FR0047\NNP,0,THINGS,1,0,"sebesar\JJ 9,5\CD persen\CD dan\CC jatuh\VB tempo\VB pada\IN 15\CD Juli\NNP 2023,\CD ", juga\RB memiliki\VB tingkat\NN bunga\NN tetap\RB yang\SC akan\MD jatuh\VB tempo\VB pada\IN,1
5872,tingkat\NN bunga\NN tetap\RB,0,OTHER|OTHER|OTHER,0,0,"dan\CC jatuh\VB tempo\VB pada\IN 15\CD Juli\NNP 2023,\CD FR0047\NNP juga\RB memiliki\VB ", yang\SC akan\MD jatuh\VB tempo\VB pada\IN 15\CD Oktober\NNP 2018.\CD Nominal\NN per\IN,1
5873,15\CD Oktober\NNP 2018.\CD,0,TIME|TIME|OTHER,1,0,juga\RB memiliki\VB tingkat\NN bunga\NN tetap\RB yang\SC akan\MD jatuh\VB tempo\VB pada\IN , Nominal\NN per\IN unit\NND dua\CD obligasi\NN negara\NN itu\PR adalah\VB Rp\SYM 1\CD,1
5874,Nominal\NN,0,EVENT,0,0,bunga\NN tetap\RB yang\SC akan\MD jatuh\VB tempo\VB pada\IN 15\CD Oktober\NNP 2018.\CD , per\IN unit\NND dua\CD obligasi\NN negara\NN itu\PR adalah\VB Rp\SYM 1\CD juta.\CD,1
5875,unit\NND,0,EVENT,0,0,yang\SC akan\MD jatuh\VB tempo\VB pada\IN 15\CD Oktober\NNP 2018.\CD Nominal\NN per\IN , dua\CD obligasi\NN negara\NN itu\PR adalah\VB Rp\SYM 1\CD juta.\CD Pembayaran\NN kupon\NN,1
5876,dua\CD obligasi\NN negara\NN,0,EVENT|EVENT|EVENT,0,0,akan\MD jatuh\VB tempo\VB pada\IN 15\CD Oktober\NNP 2018.\CD Nominal\NN per\IN unit\NND , itu\PR adalah\VB Rp\SYM 1\CD juta.\CD Pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN,1
5877,Rp\SYM 1\CD juta.\CD,0,THINGS|NUM|NUM,0,0,Oktober\NNP 2018.\CD Nominal\NN per\IN unit\NND dua\CD obligasi\NN negara\NN itu\PR adalah\VB , Pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN FR0046\NNP dilakukan\VB pada\IN tanggal\NN 15\CD,1
5878,kupon\NN obligasi\NN negara\NN,0,EVENT|EVENT|EVENT,0,0,unit\NND dua\CD obligasi\NN negara\NN itu\PR adalah\VB Rp\SYM 1\CD juta.\CD Pembayaran\NN , seri\NN FR0046\NNP dilakukan\VB pada\IN tanggal\NN 15\CD Januari\NNP dan\CC 15\CD Juli\NNP,1
5879,seri\NN FR0046\NNP,0,EVENT|EVENT,1,0,negara\NN itu\PR adalah\VB Rp\SYM 1\CD juta.\CD Pembayaran\NN kupon\NN obligasi\NN negara\NN , dilakukan\VB pada\IN tanggal\NN 15\CD Januari\NNP dan\CC 15\CD Juli\NNP setiap\CD tahun\NN,1
5880,15\CD Januari\NNP,0,TIME|TIME,1,0,juta.\CD Pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN FR0046\NNP dilakukan\VB pada\IN tanggal\NN ," dan\CC 15\CD Juli\NNP setiap\CD tahun\NN nya,\PRP sedangkan\CC pembayaran\NN kupon\NN obligasi\NN",1
5881,15\CD Juli\NNP,0,TIME|TIME,1,0,obligasi\NN negara\NN seri\NN FR0046\NNP dilakukan\VB pada\IN tanggal\NN 15\CD Januari\NNP dan\CC ," setiap\CD tahun\NN nya,\PRP sedangkan\CC pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN FR0047\NNP",1
5882,"nya,\PRP",1,PERSON,0,0,dilakukan\VB pada\IN tanggal\NN 15\CD Januari\NNP dan\CC 15\CD Juli\NNP setiap\CD tahun\NN , sedangkan\CC pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN FR0047\NNP dilakukan\VB pada\IN tanggal\NN,1
5883,kupon\NN obligasi\NN negara\NN,0,OTHER|OTHER|OTHER,0,0,"15\CD Januari\NNP dan\CC 15\CD Juli\NNP setiap\CD tahun\NN nya,\PRP sedangkan\CC pembayaran\NN ", seri\NN FR0047\NNP dilakukan\VB pada\IN tanggal\NN 15\CD April\NNP dan\CC 15\CD Oktober\NNP,1
5884,seri\NN FR0047\NNP,0,OTHER|LOCATION,1,0,"15\CD Juli\NNP setiap\CD tahun\NN nya,\PRP sedangkan\CC pembayaran\NN kupon\NN obligasi\NN negara\NN ", dilakukan\VB pada\IN tanggal\NN 15\CD April\NNP dan\CC 15\CD Oktober\NNP setiap\CD tahun\NN,1
5885,15\CD April\NNP,0,TIME|TIME,1,0,sedangkan\CC pembayaran\NN kupon\NN obligasi\NN negara\NN seri\NN FR0047\NNP dilakukan\VB pada\IN tanggal\NN , dan\CC 15\CD Oktober\NNP setiap\CD tahun\NN nya.\PRP Penerbitan\NN dua\CD seri\NN obligasi\NN,1
5886,15\CD Oktober\NNP,0,TIME|TIME,1,0,obligasi\NN negara\NN seri\NN FR0047\NNP dilakukan\VB pada\IN tanggal\NN 15\CD April\NNP dan\CC , setiap\CD tahun\NN nya.\PRP Penerbitan\NN dua\CD seri\NN obligasi\NN negara\NN itu\PR ditujukan\VB,1
5887,nya.\PRP,1,PERSON,0,0,dilakukan\VB pada\IN tanggal\NN 15\CD April\NNP dan\CC 15\CD Oktober\NNP setiap\CD tahun\NN , Penerbitan\NN dua\CD seri\NN obligasi\NN negara\NN itu\PR ditujukan\VB untuk\SC memenuhi\VB sebagian\CD,1
5888,dua\CD,0,NUM,0,0,tanggal\NN 15\CD April\NNP dan\CC 15\CD Oktober\NNP setiap\CD tahun\NN nya.\PRP Penerbitan\NN , seri\NN obligasi\NN negara\NN itu\PR ditujukan\VB untuk\SC memenuhi\VB sebagian\CD dari\IN target\NN,1
5889,seri\NN obligasi\NN negara\NN,0,NUM|NUM|NUM,0,0,15\CD April\NNP dan\CC 15\CD Oktober\NNP setiap\CD tahun\NN nya.\PRP Penerbitan\NN dua\CD , itu\PR ditujukan\VB untuk\SC memenuhi\VB sebagian\CD dari\IN target\NN pembiayaan\NN dalam\IN APBN\NN,1
5890,sebagian\CD,0,OTHER,0,0,nya.\PRP Penerbitan\NN dua\CD seri\NN obligasi\NN negara\NN itu\PR ditujukan\VB untuk\SC memenuhi\VB , dari\IN target\NN pembiayaan\NN dalam\IN APBN\NN 2007\CD dan\CC untuk\SC membentuk\VB bench\FW,1
5891,target\NN pembiayaan\NN,0,OTHER|OTHER,0,0,dua\CD seri\NN obligasi\NN negara\NN itu\PR ditujukan\VB untuk\SC memenuhi\VB sebagian\CD dari\IN , dalam\IN APBN\NN 2007\CD dan\CC untuk\SC membentuk\VB bench\FW mark\FW dalam\IN tahun\NN,1
5892,APBN\NN 2007\CD,0,THINGS|THINGS,0,0,negara\NN itu\PR ditujukan\VB untuk\SC memenuhi\VB sebagian\CD dari\IN target\NN pembiayaan\NN dalam\IN ," dan\CC untuk\SC membentuk\VB bench\FW mark\FW dalam\IN tahun\NN 2023\CD dan\CC 2018,\CD",1
5893,bench\FW mark\FW,0,OTHER|OTHER,0,0,sebagian\CD dari\IN target\NN pembiayaan\NN dalam\IN APBN\NN 2007\CD dan\CC untuk\SC membentuk\VB ," dalam\IN tahun\NN 2023\CD dan\CC 2018,\CD kata\VB Rahmat.\NNP",1
5894,"tahun\NN 2023\CD dan\CC 2018,\CD",0,OTHER|TIME|OTHER|NUM,0,0,pembiayaan\NN dalam\IN APBN\NN 2007\CD dan\CC untuk\SC membentuk\VB bench\FW mark\FW dalam\IN , kata\VB Rahmat.\NNP,1
5895,Rahmat.\NNP,0,OTHER,1,0,"untuk\SC membentuk\VB bench\FW mark\FW dalam\IN tahun\NN 2023\CD dan\CC 2018,\CD kata\VB ",,0
5896,perusahaan\NN Jepang\NNP,0,ORGANIZATION|ORGANIZATION,1,0,Jumlah\NN pemimpin\NN , yang\SC ikut\VB serta\VB dalam\IN kunjungan\NN kerja\NN PM\NNP Shinzo\NNP Abe\NNP ke\IN,1
5897,PM\NNP Shinzo\NNP Abe\NNP,0,FACILITY|FACILITY|FACILITY,1,0,Jumlah\NN pemimpin\NN perusahaan\NN Jepang\NNP yang\SC ikut\VB serta\VB dalam\IN kunjungan\NN kerja\NN ," ke\IN Jakarta\NNP pada\IN 19\CD -\Z 21\CD Agustus\NNP mendatang,\VB merupakan\VB rombongan\NN",0
5898,Jakarta\NNP,0,LOCATION,1,0,yang\SC ikut\VB serta\VB dalam\IN kunjungan\NN kerja\NN PM\NNP Shinzo\NNP Abe\NNP ke\IN ," pada\IN 19\CD -\Z 21\CD Agustus\NNP mendatang,\VB merupakan\VB rombongan\NN pengusaha\NN yang\SC",1
5899,19\CD -\Z 21\CD Agustus\NNP,0,TIME|TIME|TIME|TIME,1,0,serta\VB dalam\IN kunjungan\NN kerja\NN PM\NNP Shinzo\NNP Abe\NNP ke\IN Jakarta\NNP pada\IN ," mendatang,\VB merupakan\VB rombongan\NN pengusaha\NN yang\SC terbesar\JJ dalam\IN sejarah\NN kunjungan\NN kerja\NN",1
5900,rombongan\NN pengusaha\NN,0,OTHER|OTHER,0,0,"Abe\NNP ke\IN Jakarta\NNP pada\IN 19\CD -\Z 21\CD Agustus\NNP mendatang,\VB merupakan\VB ", yang\SC terbesar\JJ dalam\IN sejarah\NN kunjungan\NN kerja\NN seorang\NND perdana\NN menteri\NN Jepang.\NNP,1
5901,seorang\NND perdana\NN menteri\NN Jepang.\NNP,0,OTHER|OTHER|TITLE|OTHER,1,0,"mendatang,\VB merupakan\VB rombongan\NN pengusaha\NN yang\SC terbesar\JJ dalam\IN sejarah\NN kunjungan\NN kerja\NN ", Demikian\PR komentar\NN pejabat\NNP senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN,1
5902,Demikian\PR,0,OTHER,0,0,yang\SC terbesar\JJ dalam\IN sejarah\NN kunjungan\NN kerja\NN seorang\NND perdana\NN menteri\NN Jepang.\NNP , komentar\NN pejabat\NNP senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN pers\NN,1
5903,pejabat\NNP senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP,0,TITLE|TITLE|ORGANIZATION|ORGANIZATION|ORGANIZATION|LOCATION|PERSON,1,0,dalam\IN sejarah\NN kunjungan\NN kerja\NN seorang\NND perdana\NN menteri\NN Jepang.\NNP Demikian\PR komentar\NN ," kepada\IN pers\NN di\IN Tokyo,\NNP Selasa,\NNP menjawab\VB pertanyaan\NN wartawan\NN soal\IN ikut\NN",1
5904,pers\NN,0,OTHER,0,0,Demikian\PR komentar\NN pejabat\NNP senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN ," di\IN Tokyo,\NNP Selasa,\NNP menjawab\VB pertanyaan\NN wartawan\NN soal\IN ikut\NN sertanya\NN hampir\RB",1
5905,"Tokyo,\NNP",0,OTHER,1,0,pejabat\NNP senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN pers\NN di\IN ," Selasa,\NNP menjawab\VB pertanyaan\NN wartawan\NN soal\IN ikut\NN sertanya\NN hampir\RB sekitar\RB 200\CD",1
5906,"Selasa,\NNP",0,OTHER,1,0,"senior\NNP kementerian\NNP luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN pers\NN di\IN Tokyo,\NNP ", menjawab\VB pertanyaan\NN wartawan\NN soal\IN ikut\NN sertanya\NN hampir\RB sekitar\RB 200\CD pengusaha\NN,1
5907,pertanyaan\NN wartawan\NN,0,TITLE|TITLE,0,0,"luar\NNP negeri\NNP Jepang\NNP Gaimusho\NNP kepada\IN pers\NN di\IN Tokyo,\NNP Selasa,\NNP menjawab\VB ", soal\IN ikut\NN sertanya\NN hampir\RB sekitar\RB 200\CD pengusaha\NN top\JJ Negeri\NNP Matahari\NNP,1
5908,pengusaha\NN top\JJ,0,NUM|NUM,0,0,"Selasa,\NNP menjawab\VB pertanyaan\NN wartawan\NN soal\IN ikut\NN sertanya\NN hampir\RB sekitar\RB 200\CD "," Negeri\NNP Matahari\NNP Terbit\NNP itu\PR ke\IN Indonesia.\NNP Selain\IN ke\IN Indonesia,\NNP PM\NNP",1
5909,Negeri\NNP Matahari\NNP Terbit\NNP,0,NUM|THINGS|THINGS,1,0,pertanyaan\NN wartawan\NN soal\IN ikut\NN sertanya\NN hampir\RB sekitar\RB 200\CD pengusaha\NN top\JJ ," itu\PR ke\IN Indonesia.\NNP Selain\IN ke\IN Indonesia,\NNP PM\NNP Abe\NNP juga\RB akan\MD",1
5910,Indonesia.\NNP,0,OTHER,1,0,hampir\RB sekitar\RB 200\CD pengusaha\NN top\JJ Negeri\NNP Matahari\NNP Terbit\NNP itu\PR ke\IN ," Selain\IN ke\IN Indonesia,\NNP PM\NNP Abe\NNP juga\RB akan\MD berkunjung\VB ke\IN India\NNP",0
5911,"Indonesia,\NNP",0,OTHER,1,0,pengusaha\NN top\JJ Negeri\NNP Matahari\NNP Terbit\NNP itu\PR ke\IN Indonesia.\NNP Selain\IN ke\IN , PM\NNP Abe\NNP juga\RB akan\MD berkunjung\VB ke\IN India\NNP 21\CD -\Z 23\CD,0
5912,PM\NNP Abe\NNP,0,TITLE|PERSON,1,0,"top\JJ Negeri\NNP Matahari\NNP Terbit\NNP itu\PR ke\IN Indonesia.\NNP Selain\IN ke\IN Indonesia,\NNP ", juga\RB akan\MD berkunjung\VB ke\IN India\NNP 21\CD -\Z 23\CD Agustus\NNP dan\CC,0
5913,India\NNP,0,LOCATION,1,0,"Indonesia.\NNP Selain\IN ke\IN Indonesia,\NNP PM\NNP Abe\NNP juga\RB akan\MD berkunjung\VB ke\IN ", 21\CD -\Z 23\CD Agustus\NNP dan\CC Malaysia\NNP 23\CD -\Z 25\CD Agustus.\NNP,1
5914,21\CD -\Z 23\CD Agustus\NNP,0,LOCATION|OTHER|TIME|TIME,1,0,"Selain\IN ke\IN Indonesia,\NNP PM\NNP Abe\NNP juga\RB akan\MD berkunjung\VB ke\IN India\NNP "," dan\CC Malaysia\NNP 23\CD -\Z 25\CD Agustus.\NNP Selama\IN di\IN Jakarta,\NNP PM\NNP",1
5915,Malaysia\NNP,0,LOCATION,1,0,juga\RB akan\MD berkunjung\VB ke\IN India\NNP 21\CD -\Z 23\CD Agustus\NNP dan\CC ," 23\CD -\Z 25\CD Agustus.\NNP Selama\IN di\IN Jakarta,\NNP PM\NNP Abe\NNP bersama\IN",1
5916,23\CD -\Z 25\CD Agustus.\NNP,0,LOCATION|LOCATION|LOCATION|OTHER,1,0,akan\MD berkunjung\VB ke\IN India\NNP 21\CD -\Z 23\CD Agustus\NNP dan\CC Malaysia\NNP ," Selama\IN di\IN Jakarta,\NNP PM\NNP Abe\NNP bersama\IN Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP",1
5917,"Jakarta,\NNP",0,OTHER,1,0,23\CD Agustus\NNP dan\CC Malaysia\NNP 23\CD -\Z 25\CD Agustus.\NNP Selama\IN di\IN , PM\NNP Abe\NNP bersama\IN Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP akan\MD menandatangani\VB kerja\NN,1
5918,PM\NNP Abe\NNP,0,FACILITY|FACILITY,1,0,"Agustus\NNP dan\CC Malaysia\NNP 23\CD -\Z 25\CD Agustus.\NNP Selama\IN di\IN Jakarta,\NNP ", bersama\IN Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP akan\MD menandatangani\VB kerja\NN sama\NN ekonomi\NN,0
5919,Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP,0,TITLE|PERSON|PERSON|PERSON,1,0,"23\CD -\Z 25\CD Agustus.\NNP Selama\IN di\IN Jakarta,\NNP PM\NNP Abe\NNP bersama\IN ", akan\MD menandatangani\VB kerja\NN sama\NN ekonomi\NN dalam\IN format\NN Economic\NNP Partnership\NNP Agreement\NNP,1
5920,kerja\NN sama\NN ekonomi\NN,0,OTHER|OTHER|OTHER,0,0,"Jakarta,\NNP PM\NNP Abe\NNP bersama\IN Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP akan\MD menandatangani\VB ", dalam\IN format\NN Economic\NNP Partnership\NNP Agreement\NNP EPA.\NNP EPA\NNP tersebut\PR merupakan\VB pertama\OD,1
5921,Economic\NNP Partnership\NNP Agreement\NNP,0,FACILITY|FACILITY|FACILITY,1,0,Susilo\NNP Bambang\NNP Yudhyono\NNP akan\MD menandatangani\VB kerja\NN sama\NN ekonomi\NN dalam\IN format\NN ," EPA.\NNP EPA\NNP tersebut\PR merupakan\VB pertama\OD kali\NND nya\PRP bagi\IN Indonesia,\NNP namun\CC",1
5922,EPA.\NNP,0,OTHER,1,0,akan\MD menandatangani\VB kerja\NN sama\NN ekonomi\NN dalam\IN format\NN Economic\NNP Partnership\NNP Agreement\NNP ," EPA\NNP tersebut\PR merupakan\VB pertama\OD kali\NND nya\PRP bagi\IN Indonesia,\NNP namun\CC yang\DT",0
5923,EPA\NNP tersebut\PR,0,OTHER|OTHER,1,0,menandatangani\VB kerja\NN sama\NN ekonomi\NN dalam\IN format\NN Economic\NNP Partnership\NNP Agreement\NNP EPA.\NNP ," merupakan\VB pertama\OD kali\NND nya\PRP bagi\IN Indonesia,\NNP namun\CC yang\DT kedelapan\OD bagi\IN",0
5924,nya\PRP,1,PERSON,0,0,format\NN Economic\NNP Partnership\NNP Agreement\NNP EPA.\NNP EPA\NNP tersebut\PR merupakan\VB pertama\OD kali\NND ," bagi\IN Indonesia,\NNP namun\CC yang\DT kedelapan\OD bagi\IN Jepang.\NNP EPA\NNP gencar\JJ dilakukan\VB",1
5925,"Indonesia,\NNP",0,OTHER,1,0,Partnership\NNP Agreement\NNP EPA.\NNP EPA\NNP tersebut\PR merupakan\VB pertama\OD kali\NND nya\PRP bagi\IN , namun\CC yang\DT kedelapan\OD bagi\IN Jepang.\NNP EPA\NNP gencar\JJ dilakukan\VB Jepang\NNP guna\SC,0
5926,yang\DT kedelapan\OD,0,OTHER|NUM,0,0,"EPA.\NNP EPA\NNP tersebut\PR merupakan\VB pertama\OD kali\NND nya\PRP bagi\IN Indonesia,\NNP namun\CC ", bagi\IN Jepang.\NNP EPA\NNP gencar\JJ dilakukan\VB Jepang\NNP guna\SC menciptakan\VB iklim\NN pertumbuhan\NN,1
